"gene"	"count"
"7323"	"ENSG00000148655"	0
"7324"	"ENSG00000135587"	1
"7325"	"ENSG00000112294"	0
"7326"	"ENSG00000116833"	0
"7327"	"ENSG00000206340"	0
"7328"	"ENSG00000198056"	0
"7329"	"ENSG00000183336"	0
"7330"	"ENSG00000130762"	0
"7331"	"ENSG00000100883"	0
"7332"	"ENSG00000138161"	1
"7333"	"ENSG00000119777"	0
"7334"	"ENSG00000127184"	0
"7335"	"ENSG00000169084"	0
"7336"	"ENSG00000132855"	0
"7337"	"ENSG00000206281"	0
"7338"	"ENSG00000163638"	2
"7339"	"ENSG00000106351"	0
"7340"	"ENSG00000161618"	0
"7341"	"ENSG00000213204"	0
"7342"	"ENSG00000100220"	0
"7343"	"ENSG00000187164"	0
"7344"	"ENSG00000177225"	0
"7345"	"ENSG00000104408"	0
"7346"	"ENSG00000048707"	4
"7347"	"ENSG00000089195"	0
"7348"	"ENSG00000114416"	0
"7349"	"ENSG00000183963"	0
"7350"	"ENSG00000127463"	0
"7351"	"ENSG00000121361"	0
"7352"	"ENSG00000177030"	0
"7353"	"ENSG00000132635"	0
"7354"	"ENSG00000137821"	0
"7355"	"ENSG00000214021"	2
"7356"	"ENSG00000171793"	0
"7357"	"ENSG00000108924"	0
"7358"	"ENSG00000171282"	0
"7359"	"ENSG00000114439"	0
"7360"	"ENSG00000100902"	0
"7361"	"ENSG00000156466"	0
"7362"	"ENSG00000090932"	0
"7363"	"ENSG00000100033"	0
"7364"	"ENSG00000204220"	0
"7365"	"ENSG00000135932"	0
"7366"	"ENSG00000109670"	0
"7367"	"ENSG00000163879"	2
"7368"	"ENSG00000163993"	0
"7369"	"ENSG00000145623"	0
"7370"	"ENSG00000124217"	1
"7371"	"ENSG00000115840"	1
"7372"	"ENSG00000111057"	0
"7373"	"ENSG00000067248"	1
"7374"	"ENSG00000165588"	0
"7375"	"ENSG00000164116"	0
"7376"	"ENSG00000187098"	0
"7377"	"ENSG00000158104"	0
"7378"	"ENSG00000092377"	0
"7379"	"ENSG00000140463"	0
"7380"	"ENSG00000211592"	0
"7381"	"ENSG00000215412"	0
"7382"	"ENSG00000214063"	0
"7383"	"ENSG00000166669"	0
"7384"	"ENSG00000058091"	0
"7385"	"ENSG00000148335"	0
"7386"	"ENSG00000173530"	0
"7387"	"ENSG00000188215"	0
"7388"	"ENSG00000157399"	1
"7389"	"ENSG00000122417"	1
"7390"	"ENSG00000204264"	0
"7391"	"ENSG00000144401"	0
"7392"	"ENSG00000156218"	0
"7393"	"ENSG00000189067"	0
"7394"	"ENSG00000174106"	1
"7395"	"ENSG00000213780"	0
"7396"	"ENSG00000101460"	0
"7397"	"ENSG00000129355"	0
"7398"	"ENSG00000074590"	1
"7399"	"ENSG00000134317"	0
"7400"	"ENSG00000105248"	0
"7401"	"ENSG00000129028"	0
"7402"	"ENSG00000187713"	0
"7403"	"ENSG00000148835"	1
"7404"	"ENSG00000105825"	0
"7405"	"ENSG00000155966"	0
"7406"	"ENSG00000131013"	0
"7407"	"ENSG00000084112"	1
"7408"	"ENSG00000145020"	0
"7409"	"ENSG00000113361"	0
"7410"	"ENSG00000154999"	0
"7411"	"ENSG00000107485"	0
"7412"	"ENSG00000163545"	0
"7413"	"ENSG00000184500"	0
"7414"	"ENSG00000113448"	2
"7415"	"ENSG00000169223"	0
"7416"	"ENSG00000105808"	0
"7417"	"ENSG00000163938"	0
"7418"	"ENSG00000161204"	1
"7419"	"ENSG00000130037"	0
"7420"	"ENSG00000104825"	0
"7421"	"ENSG00000131779"	0
"7422"	"ENSG00000099964"	0
"7423"	"ENSG00000048545"	0
"7424"	"ENSG00000187714"	0
"7425"	"ENSG00000161940"	0
"7426"	"ENSG00000204619"	0
"7427"	"ENSG00000152804"	0
"7428"	"ENSG00000139880"	0
"7429"	"ENSG00000163743"	0
"7430"	"ENSG00000108395"	0
"7431"	"ENSG00000138755"	0
"7432"	"ENSG00000112624"	0
"7433"	"ENSG00000172757"	0
"7434"	"ENSG00000211621"	0
"7435"	"ENSG00000198830"	0
"7436"	"ENSG00000165732"	0
"7437"	"ENSG00000070476"	0
"7438"	"ENSG00000187889"	0
"7439"	"ENSG00000108551"	0
"7440"	"ENSG00000102098"	0
"7441"	"ENSG00000156531"	0
"7442"	"ENSG00000152942"	0
"7443"	"ENSG00000196318"	0
"7444"	"ENSG00000182473"	0
"7445"	"ENSG00000186448"	0
"7446"	"ENSG00000175183"	0
"7447"	"ENSG00000108984"	0
"7448"	"ENSG00000154917"	0
"7449"	"ENSG00000133657"	1
"7450"	"ENSG00000198189"	0
"7451"	"ENSG00000128309"	2
"7452"	"ENSG00000197903"	0
"7453"	"ENSG00000132297"	0
"7454"	"ENSG00000169756"	0
"7455"	"ENSG00000104756"	0
"7456"	"ENSG00000170315"	0
"7457"	"ENSG00000079387"	1
"7458"	"ENSG00000115956"	0
"7459"	"ENSG00000156508"	0
"7460"	"ENSG00000104517"	2
"7461"	"ENSG00000155666"	0
"7462"	"ENSG00000137392"	0
"7463"	"ENSG00000136244"	0
"7464"	"ENSG00000138621"	0
"7465"	"ENSG00000077935"	0
"7466"	"ENSG00000100979"	1
"7467"	"ENSG00000213512"	0
"7468"	"ENSG00000002746"	1
"7469"	"ENSG00000111752"	0
"7470"	"ENSG00000183856"	0
"7471"	"ENSG00000122779"	1
"7472"	"ENSG00000165794"	0
"7473"	"ENSG00000107371"	0
"7474"	"ENSG00000131626"	0
"7475"	"ENSG00000115942"	1
"7476"	"ENSG00000134287"	1
"7477"	"ENSG00000130921"	0
"7478"	"ENSG00000104938"	0
"7479"	"ENSG00000211609"	0
"7480"	"ENSG00000127831"	1
"7481"	"ENSG00000132024"	0
"7482"	"ENSG00000186031"	0
"7483"	"ENSG00000069974"	0
"7484"	"ENSG00000183735"	0
"7485"	"ENSG00000198374"	0
"7486"	"ENSG00000185633"	0
"7487"	"ENSG00000153814"	0
"7488"	"ENSG00000160282"	0
"7489"	"ENSG00000182087"	0
"7490"	"ENSG00000186642"	0
"7491"	"ENSG00000132664"	0
"7492"	"ENSG00000110315"	0
"7493"	"ENSG00000163686"	0
"7494"	"ENSG00000198734"	2
"7495"	"ENSG00000100522"	0
"7496"	"ENSG00000101898"	0
"7497"	"ENSG00000164574"	0
"7498"	"ENSG00000173334"	1
"7499"	"ENSG00000182179"	1
"7500"	"ENSG00000179751"	0
"7501"	"ENSG00000179933"	0
"7502"	"ENSG00000126653"	1
"7503"	"ENSG00000128283"	0
"7504"	"ENSG00000128604"	0
"7505"	"ENSG00000161594"	0
"7506"	"ENSG00000088833"	0
"7507"	"ENSG00000163684"	0
"7508"	"ENSG00000123124"	0
"7509"	"ENSG00000148204"	1
"7510"	"ENSG00000099821"	2
"7511"	"ENSG00000103811"	1
"7512"	"ENSG00000167165"	0
"7513"	"ENSG00000160691"	0
"7514"	"ENSG00000146469"	0
"7515"	"ENSG00000064651"	0
"7516"	"ENSG00000211618"	0
"7517"	"ENSG00000197563"	0
"7518"	"ENSG00000163041"	0
"7519"	"ENSG00000186891"	1
"7520"	"ENSG00000127445"	0
"7521"	"ENSG00000164068"	2
"7522"	"ENSG00000137760"	1
"7523"	"ENSG00000170855"	0
"7524"	"ENSG00000119844"	0
"7525"	"ENSG00000197006"	0
"7526"	"ENSG00000163106"	0
"7527"	"ENSG00000011478"	1
"7528"	"ENSG00000143669"	2
"7529"	"ENSG00000076944"	0
"7530"	"ENSG00000163512"	0
"7531"	"ENSG00000142627"	1
"7532"	"ENSG00000116198"	0
"7533"	"ENSG00000112964"	1
"7534"	"ENSG00000099804"	0
"7535"	"ENSG00000001617"	0
"7536"	"ENSG00000082996"	0
"7537"	"ENSG00000125691"	0
"7538"	"ENSG00000060642"	0
"7539"	"ENSG00000065665"	1
"7540"	"ENSG00000115593"	1
"7541"	"ENSG00000145545"	0
"7542"	"ENSG00000114098"	0
"7543"	"ENSG00000165175"	0
"7544"	"ENSG00000211787"	0
"7545"	"ENSG00000068024"	1
"7546"	"ENSG00000108654"	0
"7547"	"ENSG00000110169"	0
"7548"	"ENSG00000163519"	0
"7549"	"ENSG00000087470"	0
"7550"	"ENSG00000115289"	0
"7551"	"ENSG00000100030"	0
"7552"	"ENSG00000141376"	0
"7553"	"ENSG00000204482"	0
"7554"	"ENSG00000143620"	0
"7555"	"ENSG00000163975"	0
"7556"	"ENSG00000204410"	0
"7557"	"ENSG00000164934"	0
"7558"	"ENSG00000159588"	1
"7559"	"ENSG00000112110"	0
"7560"	"ENSG00000164111"	0
"7561"	"ENSG00000168399"	0
"7562"	"ENSG00000067840"	1
"7563"	"ENSG00000204359"	0
"7564"	"ENSG00000160113"	1
"7565"	"ENSG00000164327"	1
"7566"	"ENSG00000121380"	0
"7567"	"ENSG00000182827"	0
"7568"	"ENSG00000132912"	1
"7569"	"ENSG00000164221"	1
"7570"	"ENSG00000112249"	0
"7571"	"ENSG00000143819"	0
"7572"	"ENSG00000168383"	0
"7573"	"ENSG00000175416"	0
"7574"	"ENSG00000149357"	1
"7575"	"ENSG00000110921"	0
"7576"	"ENSG00000177971"	0
"7577"	"ENSG00000178078"	0
"7578"	"ENSG00000103310"	0
"7579"	"ENSG00000116539"	0
"7580"	"ENSG00000095319"	3
"7581"	"ENSG00000158417"	0
"7582"	"ENSG00000124019"	0
"7583"	"ENSG00000114054"	0
"7584"	"ENSG00000188612"	0
"7585"	"ENSG00000071655"	0
"7586"	"ENSG00000011347"	0
"7587"	"ENSG00000138185"	0
"7588"	"ENSG00000139624"	1
"7589"	"ENSG00000157326"	1
"7590"	"ENSG00000096717"	1
"7591"	"ENSG00000004939"	1
"7592"	"ENSG00000112782"	0
"7593"	"ENSG00000152404"	0
"7594"	"ENSG00000155087"	0
"7595"	"ENSG00000105737"	2
"7596"	"ENSG00000162623"	0
"7597"	"ENSG00000146278"	1
"7598"	"ENSG00000131044"	0
"7599"	"ENSG00000105171"	0
"7600"	"ENSG00000142178"	0
"7601"	"ENSG00000160967"	0
"7602"	"ENSG00000181143"	0
"7603"	"ENSG00000180914"	2
"7604"	"ENSG00000142082"	0
"7605"	"ENSG00000175354"	0
"7606"	"ENSG00000164190"	4
"7607"	"ENSG00000120068"	1
"7608"	"ENSG00000176273"	0
"7609"	"ENSG00000173805"	0
"7610"	"ENSG00000157782"	0
"7611"	"ENSG00000135341"	0
"7612"	"ENSG00000170310"	2
"7613"	"ENSG00000138674"	0
"7614"	"ENSG00000132740"	0
"7615"	"ENSG00000102531"	0
"7616"	"ENSG00000134207"	1
"7617"	"ENSG00000013016"	0
"7618"	"ENSG00000163092"	1
"7619"	"ENSG00000164713"	0
"7620"	"ENSG00000196754"	0
"7621"	"ENSG00000077097"	0
"7622"	"ENSG00000180182"	0
"7623"	"ENSG00000187754"	0
"7624"	"ENSG00000137575"	0
"7625"	"ENSG00000121211"	0
"7626"	"ENSG00000130234"	2
"7627"	"ENSG00000109171"	1
"7628"	"ENSG00000137801"	0
"7629"	"ENSG00000148175"	0
"7630"	"ENSG00000140986"	0
"7631"	"ENSG00000123213"	1
"7632"	"ENSG00000145526"	0
"7633"	"ENSG00000134200"	0
"7634"	"ENSG00000133731"	0
"7635"	"ENSG00000036054"	0
"7636"	"ENSG00000182240"	1
"7637"	"ENSG00000149177"	2
"7638"	"ENSG00000144362"	0
"7639"	"ENSG00000083444"	1
"7640"	"ENSG00000159216"	0
"7641"	"ENSG00000171298"	0
"7642"	"ENSG00000117245"	0
"7643"	"ENSG00000129084"	0
"7644"	"ENSG00000182953"	0
"7645"	"ENSG00000185565"	0
"7646"	"ENSG00000122694"	0
"7647"	"ENSG00000067334"	0
"7648"	"ENSG00000100316"	1
"7649"	"ENSG00000198700"	0
"7650"	"ENSG00000164970"	0
"7651"	"ENSG00000198807"	0
"7652"	"ENSG00000169359"	1
"7653"	"ENSG00000109065"	0
"7654"	"ENSG00000049130"	0
"7655"	"ENSG00000130876"	0
"7656"	"ENSG00000168071"	1
"7657"	"ENSG00000173876"	0
"7658"	"ENSG00000170606"	1
"7659"	"ENSG00000146072"	0
"7660"	"ENSG00000182326"	1
"7661"	"ENSG00000169621"	0
"7662"	"ENSG00000160613"	0
"7663"	"ENSG00000166086"	0
"7664"	"ENSG00000141543"	0
"7665"	"ENSG00000114127"	0
"7666"	"ENSG00000198795"	0
"7667"	"ENSG00000169155"	0
"7668"	"ENSG00000100722"	1
"7669"	"ENSG00000173991"	0
"7670"	"ENSG00000204257"	0
"7671"	"ENSG00000204790"	0
"7672"	"ENSG00000147873"	0
"7673"	"ENSG00000145794"	0
"7674"	"ENSG00000149136"	1
"7675"	"ENSG00000143155"	1
"7676"	"ENSG00000125538"	0
"7677"	"ENSG00000144785"	0
"7678"	"ENSG00000139496"	0
"7679"	"ENSG00000074317"	0
"7680"	"ENSG00000158691"	0
"7681"	"ENSG00000119446"	0
"7682"	"ENSG00000174007"	0
"7683"	"ENSG00000115290"	0
"7684"	"ENSG00000147677"	0
"7685"	"ENSG00000157593"	0
"7686"	"ENSG00000115514"	0
"7687"	"ENSG00000215790"	0
"7688"	"ENSG00000035664"	0
"7689"	"ENSG00000085999"	0
"7690"	"ENSG00000206383"	0
"7691"	"ENSG00000131018"	6
"7692"	"ENSG00000125571"	0
"7693"	"ENSG00000181218"	2
"7694"	"ENSG00000164743"	0
"7695"	"ENSG00000181656"	0
"7696"	"ENSG00000100330"	1
"7697"	"ENSG00000172070"	0
"7698"	"ENSG00000165359"	0
"7699"	"ENSG00000141401"	0
"7700"	"ENSG00000134748"	0
"7701"	"ENSG00000134014"	1
"7702"	"ENSG00000204248"	0
"7703"	"ENSG00000205810"	0
"7704"	"ENSG00000186635"	1
"7705"	"ENSG00000141026"	0
"7706"	"ENSG00000104221"	0
"7707"	"ENSG00000148584"	2
"7708"	"ENSG00000122257"	0
"7709"	"ENSG00000115380"	0
"7710"	"ENSG00000204964"	0
"7711"	"ENSG00000132128"	1
"7712"	"ENSG00000003987"	0
"7713"	"ENSG00000163541"	0
"7714"	"ENSG00000163961"	0
"7715"	"ENSG00000134333"	0
"7716"	"ENSG00000204394"	0
"7717"	"ENSG00000126460"	0
"7718"	"ENSG00000137076"	1
"7719"	"ENSG00000040531"	1
"7720"	"ENSG00000166788"	0
"7721"	"ENSG00000149131"	0
"7722"	"ENSG00000133773"	0
"7723"	"ENSG00000155561"	1
"7724"	"ENSG00000139505"	0
"7725"	"ENSG00000179051"	0
"7726"	"ENSG00000106211"	0
"7727"	"ENSG00000149948"	0
"7728"	"ENSG00000134109"	0
"7729"	"ENSG00000149532"	0
"7730"	"ENSG00000100150"	0
"7731"	"ENSG00000173218"	0
"7732"	"ENSG00000156931"	0
"7733"	"ENSG00000185432"	0
"7734"	"ENSG00000125084"	0
"7735"	"ENSG00000136450"	1
"7736"	"ENSG00000196116"	2
"7737"	"ENSG00000142599"	2
"7738"	"ENSG00000164309"	1
"7739"	"ENSG00000196683"	0
"7740"	"ENSG00000113578"	0
"7741"	"ENSG00000177469"	0
"7742"	"ENSG00000169047"	1
"7743"	"ENSG00000066294"	0
"7744"	"ENSG00000172116"	0
"7745"	"ENSG00000106399"	0
"7746"	"ENSG00000100162"	0
"7747"	"ENSG00000188338"	0
"7748"	"ENSG00000185252"	1
"7749"	"ENSG00000169905"	0
"7750"	"ENSG00000074211"	0
"7751"	"ENSG00000163625"	3
"7752"	"ENSG00000085274"	1
"7753"	"ENSG00000134075"	0
"7754"	"ENSG00000198088"	0
"7755"	"ENSG00000007171"	0
"7756"	"ENSG00000135175"	0
"7757"	"ENSG00000100014"	0
"7758"	"ENSG00000107816"	0
"7759"	"ENSG00000112414"	0
"7760"	"ENSG00000112146"	0
"7761"	"ENSG00000173226"	0
"7762"	"ENSG00000122375"	0
"7763"	"ENSG00000102760"	0
"7764"	"ENSG00000088926"	0
"7765"	"ENSG00000146143"	0
"7766"	"ENSG00000197901"	1
"7767"	"ENSG00000211810"	0
"7768"	"ENSG00000205544"	0
"7769"	"ENSG00000008438"	0
"7770"	"ENSG00000197800"	0
"7771"	"ENSG00000136238"	0
"7772"	"ENSG00000164816"	0
"7773"	"ENSG00000099860"	0
"7774"	"ENSG00000166025"	0
"7775"	"ENSG00000105255"	1
"7776"	"ENSG00000100023"	0
"7777"	"ENSG00000171224"	0
"7778"	"ENSG00000136931"	1
"7779"	"ENSG00000153989"	0
"7780"	"ENSG00000148296"	0
"7781"	"ENSG00000165475"	0
"7782"	"ENSG00000151224"	0
"7783"	"ENSG00000197956"	0
"7784"	"ENSG00000142798"	5
"7785"	"ENSG00000125484"	0
"7786"	"ENSG00000088356"	0
"7787"	"ENSG00000146676"	0
"7788"	"ENSG00000155367"	0
"7789"	"ENSG00000143412"	0
"7790"	"ENSG00000178719"	0
"7791"	"ENSG00000087510"	0
"7792"	"ENSG00000179855"	0
"7793"	"ENSG00000121904"	0
"7794"	"ENSG00000142039"	0
"7795"	"ENSG00000102893"	0
"7796"	"ENSG00000171105"	0
"7797"	"ENSG00000118257"	2
"7798"	"ENSG00000183597"	0
"7799"	"ENSG00000106006"	0
"7800"	"ENSG00000166736"	0
"7801"	"ENSG00000106013"	0
"7802"	"ENSG00000111247"	0
"7803"	"ENSG00000215693"	0
"7804"	"ENSG00000143252"	0
"7805"	"ENSG00000167083"	0
"7806"	"ENSG00000083842"	0
"7807"	"ENSG00000126010"	0
"7808"	"ENSG00000164120"	0
"7809"	"ENSG00000138395"	0
"7810"	"ENSG00000131069"	0
"7811"	"ENSG00000124383"	0
"7812"	"ENSG00000083807"	0
"7813"	"ENSG00000133083"	0
"7814"	"ENSG00000212994"	0
"7815"	"ENSG00000188996"	1
"7816"	"ENSG00000168040"	1
"7817"	"ENSG00000204941"	0
"7818"	"ENSG00000130755"	0
"7819"	"ENSG00000205302"	0
"7820"	"ENSG00000143398"	0
"7821"	"ENSG00000204642"	0
"7822"	"ENSG00000138095"	2
"7823"	"ENSG00000132549"	0
"7824"	"ENSG00000123552"	1
"7825"	"ENSG00000180573"	0
"7826"	"ENSG00000141127"	0
"7827"	"ENSG00000154727"	0
"7828"	"ENSG00000177084"	3
"7829"	"ENSG00000112419"	1
"7830"	"ENSG00000123104"	2
"7831"	"ENSG00000128944"	0
"7832"	"ENSG00000101935"	0
"7833"	"ENSG00000077943"	0
"7834"	"ENSG00000167531"	0
"7835"	"ENSG00000112658"	1
"7836"	"ENSG00000126895"	1
"7837"	"ENSG00000069956"	0
"7838"	"ENSG00000196405"	0
"7839"	"ENSG00000105204"	0
"7840"	"ENSG00000136167"	0
"7841"	"ENSG00000106266"	0
"7842"	"ENSG00000197747"	0
"7843"	"ENSG00000051382"	1
"7844"	"ENSG00000184083"	0
"7845"	"ENSG00000104131"	0
"7846"	"ENSG00000173599"	0
"7847"	"ENSG00000196290"	1
"7848"	"ENSG00000116329"	0
"7849"	"ENSG00000215788"	0
"7850"	"ENSG00000150457"	1
"7851"	"ENSG00000187678"	0
"7852"	"ENSG00000163734"	0
"7853"	"ENSG00000106628"	0
"7854"	"ENSG00000181444"	1
"7855"	"ENSG00000157227"	0
"7856"	"ENSG00000157856"	0
"7857"	"ENSG00000104472"	0
"7858"	"ENSG00000170161"	0
"7859"	"ENSG00000112308"	0
"7860"	"ENSG00000101224"	1
"7861"	"ENSG00000213676"	0
"7862"	"ENSG00000139517"	0
"7863"	"ENSG00000186871"	0
"7864"	"ENSG00000138772"	0
"7865"	"ENSG00000153071"	0
"7866"	"ENSG00000197785"	0
"7867"	"ENSG00000156284"	0
"7868"	"ENSG00000010818"	2
"7869"	"ENSG00000198911"	0
"7870"	"ENSG00000139410"	1
"7871"	"ENSG00000116954"	0
"7872"	"ENSG00000137831"	1
"7873"	"ENSG00000161835"	0
"7874"	"ENSG00000141002"	2
"7875"	"ENSG00000197122"	0
"7876"	"ENSG00000070814"	0
"7877"	"ENSG00000143436"	0
"7878"	"ENSG00000121289"	0
"7879"	"ENSG00000043514"	0
"7880"	"ENSG00000213931"	0
"7881"	"ENSG00000085662"	0
"7882"	"ENSG00000101367"	0
"7883"	"ENSG00000187688"	0
"7884"	"ENSG00000133997"	0
"7885"	"ENSG00000124074"	0
"7886"	"ENSG00000186803"	0
"7887"	"ENSG00000206258"	0
"7888"	"ENSG00000061273"	1
"7889"	"ENSG00000015171"	0
"7890"	"ENSG00000134247"	1
"7891"	"ENSG00000163792"	0
"7892"	"ENSG00000213246"	0
"7893"	"ENSG00000215627"	0
"7894"	"ENSG00000106125"	0
"7895"	"ENSG00000160255"	1
"7896"	"ENSG00000166484"	0
"7897"	"ENSG00000196866"	0
"7898"	"ENSG00000168811"	0
"7899"	"ENSG00000133392"	1
"7900"	"ENSG00000103274"	0
"7901"	"ENSG00000005339"	0
"7902"	"ENSG00000120656"	0
"7903"	"ENSG00000130021"	0
"7904"	"ENSG00000118454"	2
"7905"	"ENSG00000100650"	1
"7906"	"ENSG00000059769"	0
"7907"	"ENSG00000178896"	0
"7908"	"ENSG00000105447"	1
"7909"	"ENSG00000213402"	0
"7910"	"ENSG00000166863"	0
"7911"	"ENSG00000138378"	0
"7912"	"ENSG00000132821"	0
"7913"	"ENSG00000166135"	0
"7914"	"ENSG00000170571"	0
"7915"	"ENSG00000072803"	0
"7916"	"ENSG00000187957"	0
"7917"	"ENSG00000011201"	0
"7918"	"ENSG00000100401"	0
"7919"	"ENSG00000175206"	0
"7920"	"ENSG00000145293"	0
"7921"	"ENSG00000150361"	0
"7922"	"ENSG00000106686"	0
"7923"	"ENSG00000184634"	1
"7924"	"ENSG00000135747"	0
"7925"	"ENSG00000167491"	0
"7926"	"ENSG00000175193"	0
"7927"	"ENSG00000133812"	3
"7928"	"ENSG00000124208"	0
"7929"	"ENSG00000143631"	0
"7930"	"ENSG00000081248"	0
"7931"	"ENSG00000172465"	0
"7932"	"ENSG00000115648"	0
"7933"	"ENSG00000137713"	0
"7934"	"ENSG00000155366"	0
"7935"	"ENSG00000168522"	2
"7936"	"ENSG00000112701"	0
"7937"	"ENSG00000065268"	0
"7938"	"ENSG00000164164"	1
"7939"	"ENSG00000142937"	0
"7940"	"ENSG00000166548"	1
"7941"	"ENSG00000179091"	1
"7942"	"ENSG00000105501"	0
"7943"	"ENSG00000170089"	0
"7944"	"ENSG00000167755"	0
"7945"	"ENSG00000122180"	0
"7946"	"ENSG00000142677"	0
"7947"	"ENSG00000203883"	0
"7948"	"ENSG00000184545"	2
"7949"	"ENSG00000049860"	1
"7950"	"ENSG00000008853"	0
"7951"	"ENSG00000100968"	0
"7952"	"ENSG00000205593"	0
"7953"	"ENSG00000176978"	0
"7954"	"ENSG00000159374"	0
"7955"	"ENSG00000113971"	0
"7956"	"ENSG00000177200"	2
"7957"	"ENSG00000187231"	1
"7958"	"ENSG00000113739"	0
"7959"	"ENSG00000147535"	0
"7960"	"ENSG00000131196"	0
"7961"	"ENSG00000137171"	0
"7962"	"ENSG00000185920"	0
"7963"	"ENSG00000136104"	0
"7964"	"ENSG00000164082"	0
"7965"	"ENSG00000125144"	0
"7966"	"ENSG00000161944"	1
"7967"	"ENSG00000011422"	0
"7968"	"ENSG00000068903"	0
"7969"	"ENSG00000198917"	0
"7970"	"ENSG00000168002"	0
"7971"	"ENSG00000122515"	1
"7972"	"ENSG00000204103"	0
"7973"	"ENSG00000204600"	0
"7974"	"ENSG00000165672"	1
"7975"	"ENSG00000115325"	0
"7976"	"ENSG00000198641"	0
"7977"	"ENSG00000185231"	0
"7978"	"ENSG00000108576"	0
"7979"	"ENSG00000185020"	0
"7980"	"ENSG00000093217"	0
"7981"	"ENSG00000102886"	0
"7982"	"ENSG00000143322"	1
"7983"	"ENSG00000134899"	1
"7984"	"ENSG00000164220"	0
"7985"	"ENSG00000123609"	0
"7986"	"ENSG00000143278"	0
"7987"	"ENSG00000206353"	3
"7988"	"ENSG00000206402"	0
"7989"	"ENSG00000115685"	0
"7990"	"ENSG00000141527"	0
"7991"	"ENSG00000140285"	0
"7992"	"ENSG00000128052"	1
"7993"	"ENSG00000135472"	0
"7994"	"ENSG00000164237"	0
"7995"	"ENSG00000141293"	2
"7996"	"ENSG00000133119"	0
"7997"	"ENSG00000131080"	1
"7998"	"ENSG00000102882"	0
"7999"	"ENSG00000163528"	0
"8000"	"ENSG00000090989"	0
"8001"	"ENSG00000143811"	0
"8002"	"ENSG00000211891"	0
"8003"	"ENSG00000004776"	0
"8004"	"ENSG00000126070"	1
"8005"	"ENSG00000132356"	0
"8006"	"ENSG00000126457"	0
"8007"	"ENSG00000021776"	0
"8008"	"ENSG00000136943"	0
"8009"	"ENSG00000113924"	0
"8010"	"ENSG00000117859"	0
"8011"	"ENSG00000113758"	0
"8012"	"ENSG00000006712"	0
"8013"	"ENSG00000180576"	0
"8014"	"ENSG00000177807"	0
"8015"	"ENSG00000110693"	0
"8016"	"ENSG00000102996"	0
"8017"	"ENSG00000143369"	0
"8018"	"ENSG00000149679"	0
"8019"	"ENSG00000104967"	0
"8020"	"ENSG00000125775"	0
"8021"	"ENSG00000165606"	0
"8022"	"ENSG00000032742"	0
"8023"	"ENSG00000197369"	0
"8024"	"ENSG00000184164"	0
"8025"	"ENSG00000184371"	0
"8026"	"ENSG00000105982"	0
"8027"	"ENSG00000100678"	1
"8028"	"ENSG00000131323"	0
"8029"	"ENSG00000215126"	0
"8030"	"ENSG00000145491"	0
"8031"	"ENSG00000169245"	0
"8032"	"ENSG00000124535"	0
"8033"	"ENSG00000057657"	1
"8034"	"ENSG00000181619"	3
"8035"	"ENSG00000174021"	0
"8036"	"ENSG00000006652"	0
"8037"	"ENSG00000077254"	0
"8038"	"ENSG00000163431"	0
"8039"	"ENSG00000189060"	0
"8040"	"ENSG00000198963"	0
"8041"	"ENSG00000112186"	0
"8042"	"ENSG00000120709"	0
"8043"	"ENSG00000184895"	0
"8044"	"ENSG00000189283"	0
"8045"	"ENSG00000166441"	1
"8046"	"ENSG00000076662"	0
"8047"	"ENSG00000115084"	0
"8048"	"ENSG00000157021"	0
"8049"	"ENSG00000176358"	0
"8050"	"ENSG00000101019"	0
"8051"	"ENSG00000157368"	0
"8052"	"ENSG00000149435"	0
"8053"	"ENSG00000183454"	1
"8054"	"ENSG00000206377"	0
"8055"	"ENSG00000070031"	0
"8056"	"ENSG00000172638"	0
"8057"	"ENSG00000026036"	0
"8058"	"ENSG00000176124"	0
"8059"	"ENSG00000198042"	0
"8060"	"ENSG00000110711"	0
"8061"	"ENSG00000122707"	1
"8062"	"ENSG00000165168"	0
"8063"	"ENSG00000173960"	2
"8064"	"ENSG00000165156"	0
"8065"	"ENSG00000127838"	0
"8066"	"ENSG00000198964"	1
"8067"	"ENSG00000051180"	1
"8068"	"ENSG00000085733"	1
"8069"	"ENSG00000113318"	3
"8070"	"ENSG00000010017"	1
"8071"	"ENSG00000106443"	0
"8072"	"ENSG00000188716"	0
"8073"	"ENSG00000143106"	0
"8074"	"ENSG00000177683"	1
"8075"	"ENSG00000186111"	1
"8076"	"ENSG00000213614"	0
"8077"	"ENSG00000164465"	0
"8078"	"ENSG00000118680"	0
"8079"	"ENSG00000165821"	0
"8080"	"ENSG00000103222"	1
"8081"	"ENSG00000114841"	2
"8082"	"ENSG00000135423"	0
"8083"	"ENSG00000132698"	0
"8084"	"ENSG00000171446"	1
"8085"	"ENSG00000205173"	0
"8086"	"ENSG00000122122"	1
"8087"	"ENSG00000005302"	0
"8088"	"ENSG00000163017"	0
"8089"	"ENSG00000104064"	1
"8090"	"ENSG00000206296"	0
"8091"	"ENSG00000168061"	0
"8092"	"ENSG00000090581"	0
"8093"	"ENSG00000184344"	0
"8094"	"ENSG00000119326"	0
"8095"	"ENSG00000166233"	1
"8096"	"ENSG00000181283"	0
"8097"	"ENSG00000183496"	3
"8098"	"ENSG00000145113"	0
"8099"	"ENSG00000125734"	0
